,result_id,cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10,cls11,cls12,cls13,cls14,cls15,cls16,cls17,cls18,cls19,cls20,cls21,cls22,cls23,cls24,cls25,cls26,cls27,cls28
66,/Task556_FeTA2022_all/BigUNetTrainer2__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.8267207274993339,0.7643039336037365,0.9143353711220091,0.8696283600162927,0.8555181240420584,0.8672316841090889,0.8364938262088654,,,,,,,,,,,,,,,,,,,,,
67,/Task511_ISLES_SPES/nnUNetTrainerV2_S6_D3_W64__nnUNetPlansv2.1/fold_1/validation_raw/summary.json,0.8517591373220751,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,/Task511_ISLES_SPES/nnUNetTrainerV2_S6_D3_W64__nnUNetPlansv2.1/fold_2/validation_raw/summary.json,0.8634714019119336,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,/Task511_ISLES_SPES/nnUNetTrainerV2_S6_D3_W64__nnUNetPlansv2.1/fold_4/validation_raw/summary.json,0.8784850303954341,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,/Task511_ISLES_SPES/nnUNetTrainerV2_S6_D3_W64__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.8671678476846548,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,/Task511_ISLES_SPES/nnUNetTrainerV2_S4_D2_W32__nnUNetPlansv2.1/fold_4/validation_raw/summary.json,0.8754148129124973,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,/Task511_ISLES_SPES/nnUNetTrainerV2_S4_D3_W32__nnUNetPlansv2.1/fold_3/validation_raw/summary.json,0.7707190743913954,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,/Task511_ISLES_SPES/nnUNetTrainerV2_S6_D2_W16__nnUNetPlansv2.1/fold_1/validation_raw/summary.json,0.8556171057192056,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,/Task511_ISLES_SPES/nnUNetTrainerV2_S6_D3_W32__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.864862627236518,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,/Task511_ISLES_SPES/nnUNetTrainerV2_S6_D2_W64__nnUNetPlansv2.1/fold_3/validation_raw/summary.json,0.7770010936417986,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,/Task511_ISLES_SPES/nnUNetTrainerV2_S5_D3_W32__nnUNetPlansv2.1/fold_3/validation_raw/summary.json,0.7573386300396532,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,/Task511_ISLES_SPES/ViTUNetTrainer__nnUNetPlansv2.1/fold_506/validation_raw/summary.json,0.7897897523809468,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,/Task511_ISLES_SPES/ViTUNetTrainer__nnUNetPlansv2.1/fold_511/validation_raw/summary.json,0.8419891967291654,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,/Task170_KiTS/nnUNetTrainerV2__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9718987813789339,0.8329419162204191,,,,,,,,,,,,,,,,,,,,,,,,,,
80,/Task102_AMOS22_Task2/nnUNetTrainerV2_S6_D3_W64__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.97358802240313,0.9488551764546506,0.930333945530233,0.7924327451768927,0.8187073282137632,0.9751968321739243,0.8822370046470672,0.9492023481036376,0.9096729650178966,0.8538746323188064,0.7532029258866482,0.7893969830098336,0.7851825761400537,0.8868109233193641,0.856265215207675,,,,,,,,,,,,,
81,/Task102_AMOS22_Task2/nnUNetTrainerV2_S4_D2_W32__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9624504688954882,0.926600061120577,0.9132166652662419,0.7875494964753952,0.7680832710604667,0.9667863242229213,0.8286090578879182,0.9380769421645804,0.890133033322854,0.8185858668655676,0.7373338019485335,0.7612117450641285,0.7179594492988471,0.832917735316065,0.7716325177014826,,,,,,,,,,,,,
82,/Task102_AMOS22_Task2/nnUNetTrainerV2_S6_D3_W128__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9749422132438733,0.9502234106023436,0.9416933576731101,0.8035284766762295,0.823945331404014,0.9761385946462598,0.8778396080407722,0.9495815391460928,0.9130236347916488,0.8534621968712619,0.7574681746266506,0.7889997294545915,0.7860507922178325,0.8848044847579598,0.8636764700347495,,,,,,,,,,,,,
83,/Task102_AMOS22_Task2/ViTUNetTrainer_nonorm__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9664884968470329,0.9386755187240329,0.9389434116072528,0.7674706593653532,0.788985741559388,0.9700698007983015,0.8448550919535567,0.9378592103675806,0.899528418918394,0.8253094475544067,0.7141622449111763,0.7353181029501323,0.7387218671768782,0.8574029359879796,0.8179089602486681,,,,,,,,,,,,,
84,/Task102_AMOS22_Task2/nnSEUNetTrainerV2_S5_D3_W32_Last2_R__nnUNetPlansv2.1/fold_0/validation_raw/summary.json,0.9694354041469708,0.9514777144766263,0.9241658883198234,0.777539036114716,0.8060658095705112,0.9763774418983887,0.8825787385001004,0.9461878315992522,0.9092883973743154,0.8510040726916461,0.7504859335594481,0.7840636394968463,0.7787156157557428,0.8714869670831514,0.8281383208933424,,,,,,,,,,,,,
